2015-10-09,Insider,article,991,The New York Times
2015-10-09,TStyle,article,470,The New York Times
2015-10-09,Sports,article,125,The New York Times
2015-10-09,Fashion & Style,multimedia,19,The New York Times
2015-10-09,NYTNow,article,1185,The New York Times
2015-10-09,Weekend,article,3168,The New York Times
2015-10-09,Insider,article,121,The New York Times
2015-10-09,,blogpost,284,The New York Times
2015-10-09,Foreign,blogpost,960,The New York Times
2015-10-09,,blogpost,345,The New York Times
2015-10-09,OpEd,blogpost,1745,The New York Times
2015-10-09,Blogs,multimedia,25,The New York Times
2015-10-10,Foreign,article,603,The New York Times
2015-10-09,,blogpost,586,The New York Times
2015-10-10,Business,article,361,The New York Times
2015-10-10,National,article,1627,The New York Times
2015-10-10,Foreign,article,1524,The New York Times
2015-10-10,Foreign,article,1165,The New York Times
2015-10-09,,blogpost,411,The New York Times
2015-10-10,Foreign,article,890,The New York Times
2015-10-09,Business,blogpost,1035,The New York Times
2015-10-09,Science,blogpost,244,The New York Times
2015-10-09,,blogpost,2404,The New York Times
2015-10-10,Business,article,722,The New York Times
2015-10-10,Sports,article,905,The New York Times
2015-10-09,World / Africa,multimedia,32,The New York Times
2015-10-09,Science,blogpost,3,The New York Times
2015-10-09,Foreign,blogpost,470,The New York Times
2015-10-10,Business,article,655,The New York Times
2015-10-09,Politics,blogpost,1357,The New York Times
2015-10-10,National,article,705,The New York Times
2015-10-09,World / Australia,multimedia,28,The New York Times
2015-10-10,Foreign,article,1585,The New York Times
2015-10-10,Sports,article,869,The New York Times
2015-10-10,Foreign,article,604,The New York Times
2015-10-09,Culture,blogpost,23,The New York Times
2015-10-09,,blogpost,1193,The New York Times
2015-10-10,Sports,article,857,The New York Times
2015-10-10,Sports,article,648,The New York Times
2015-10-10,Sports,article,778,The New York Times
2015-10-10,Sports,article,1247,The New York Times
2015-10-10,Business,article,1354,The New York Times
2015-10-09,Culture,blogpost,775,The New York Times
2015-10-10,Foreign,article,779,The New York Times
2015-10-09,Metro,blogpost,150,The New York Times
2015-10-10,Business,article,1234,The New York Times
2015-10-10,Upshot,article,567,The New York Times
2015-10-09,Politics,blogpost,311,The New York Times
2015-10-10,OpEd,article,1289,The New York Times
2015-10-09,Business,blogpost,192,The New York Times
2015-10-10,Foreign,article,1322,The New York Times
2015-10-09,U.S.,multimedia,31,The New York Times
2015-10-09,Foreign,blogpost,174,The New York Times
2015-10-10,Business,article,651,The New York Times
2015-10-09,World / Middle East,multimedia,16,The New York Times
2015-10-10,Business,article,530,The New York Times
2015-10-10,Foreign,article,864,The New York Times
2015-10-09,,blogpost,590,The New York Times
2015-10-10,Metro,article,785,The New York Times
2015-10-10,Sports,article,1068,The New York Times
2015-10-10,Sports,article,651,The New York Times
2015-10-10,Business,article,1164,The New York Times
2015-10-10,Upshot,article,248,The New York Times
2015-10-09,Styles,blogpost,149,The New York Times
2015-10-10,Letters,article,232,The New York Times
2015-10-09,Foreign,blogpost,149,The New York Times
2015-10-09,Culture,blogpost,365,The New York Times
2015-10-09,Culture,blogpost,313,The New York Times
2015-10-10,National,article,966,The New York Times
2015-10-09,World / Europe,multimedia,27,The New York Times
2015-10-10,Sports,article,1552,The New York Times
2015-10-09,Politics,blogpost,380,The New York Times
2015-10-09,U.S.,multimedia,25,The New York Times
2015-10-09,Culture,blogpost,153,The New York Times
2015-10-10,Culture,article,1338,The New York Times
2015-10-10,OpEd,article,1518,The New York Times
2015-10-10,National,article,328,The New York Times
2015-10-10,Business,article,1587,The New York Times
2015-10-10,Sports,article,517,The New York Times
2015-10-10,Metro,article,1106,The New York Times
2015-10-10,Culture,article,703,The New York Times
2015-10-09,OpEd,blogpost,564,The New York Times
2015-10-10,Sports,article,725,The New York Times
2015-10-09,,blogpost,1378,The New York Times
2015-10-10,Editorial,article,12,The New York Times
2015-10-09,Politics,blogpost,50,The New York Times
2015-10-09,Fashion & Style,multimedia,26,The New York Times
2015-10-10,Foreign,article,642,The New York Times
2015-10-10,Business,article,371,The New York Times
2015-10-10,Foreign,article,1050,The New York Times
2015-10-10,Business,article,770,The New York Times
2015-10-10,Business,article,920,The New York Times
2015-10-10,Business,article,1124,The New York Times
2015-10-10,Dining,article,136,The New York Times
2015-10-10,Sports,article,2909,The New York Times
2015-10-10,Business,article,2491,The New York Times
2015-10-10,Business,article,1013,The New York Times
2015-10-10,Upshot,article,350,The New York Times
2015-10-10,Business,article,363,The New York Times
2015-10-10,National,article,1308,The New York Times
2015-10-09,Politics,blogpost,346,The New York Times
2015-10-10,National,article,1081,The New York Times
2015-10-10,Foreign,article,755,The New York Times
2015-10-10,Foreign,article,527,The New York Times
2015-10-10,Sports,article,809,The New York Times
2015-10-09,Politics,blogpost,255,The New York Times
2015-10-10,Editorial,article,410,The New York Times
2015-10-10,Culture,article,763,The New York Times
2015-10-09,,blogpost,374,The New York Times
2015-10-10,Foreign,article,770,The New York Times
2015-10-10,Foreign,article,1203,The New York Times
2015-10-10,National,article,1172,The New York Times
2015-10-09,OpEd,blogpost,309,The New York Times
2015-10-10,Business,article,431,The New York Times
2015-10-09,,blogpost,18,The New York Times
2015-10-10,Sports,article,1592,The New York Times
2015-10-09,Politics,blogpost,0,The New York Times
2015-10-09,Fashion & Style,multimedia,14,The New York Times
2015-10-10,Foreign,article,495,The New York Times
2015-10-10,Culture,article,1108,The New York Times
2015-10-10,Editorial,article,498,The New York Times
2015-10-10,Culture,article,316,The New York Times
2015-10-10,Culture,article,474,The New York Times
2015-10-10,Culture,article,887,The New York Times
2015-10-10,Culture,article,622,The New York Times
2015-10-09,Metro,blogpost,145,The New York Times
2015-10-10,Culture,article,316,The New York Times
2015-10-10,Culture,article,685,The New York Times
2015-10-10,Culture,article,518,The New York Times
2015-10-10,Culture,article,837,The New York Times
2015-10-10,Culture,article,461,The New York Times
2015-10-10,Culture,article,767,The New York Times
2015-10-09,Multimedia/Photos,multimedia,22,The New York Times
2015-10-10,National,article,1381,The New York Times
2015-10-10,Metro,article,155,The New York Times
2015-10-09,U.S.,multimedia,27,The New York Times
2015-10-10,Business,article,436,The New York Times
2015-10-10,National,article,792,The New York Times
2015-10-10,Sports,article,926,The New York Times
2015-10-10,National,article,847,The New York Times
2015-10-09,OpEd,blogpost,15,The New York Times
2015-10-10,Letters,article,770,The New York Times
2015-10-10,Letters,article,93,The New York Times
2015-10-10,Letters,article,118,The New York Times
2015-10-10,Letters,article,232,The New York Times
2015-10-10,Letters,article,139,The New York Times
2015-10-10,Business,article,415,The New York Times
2015-10-10,Sports,article,913,The New York Times
2015-10-10,Business,article,389,The New York Times
2015-10-10,Business,article,712,The New York Times
2015-10-10,Business,article,711,The New York Times
2015-10-10,Business,article,467,The New York Times
2015-10-10,Foreign,article,134,The New York Times
2015-10-10,Foreign,article,104,The New York Times
2015-10-10,Foreign,article,167,The New York Times
2015-10-10,Metro,article,784,The New York Times
2015-10-10,Business,article,190,The New York Times
2015-10-10,Business,article,163,The New York Times
2015-10-10,National,article,1139,The New York Times
2015-10-10,Business,article,135,The New York Times
2015-10-10,National,article,413,The New York Times
2015-10-10,Sports,article,852,The New York Times
2015-10-10,Sports,article,893,The New York Times
2015-10-10,Sports,article,713,The New York Times
2015-10-10,National,article,790,The New York Times
2015-10-10,National,article,1229,The New York Times
2015-10-10,Sports,article,504,The New York Times
2015-10-10,OpEd,article,787,The New York Times
2015-10-10,Editorial,article,703,The New York Times
2015-10-10,National,article,106,The New York Times
2015-10-10,National,article,83,The New York Times
2015-10-10,OpEd,article,789,The New York Times
2015-10-10,National,article,159,The New York Times
2015-10-09,Politics,blogpost,365,The New York Times
2015-10-10,National,article,91,The New York Times
2015-10-10,OpEd,article,811,The New York Times
2015-10-09,Business,blogpost,675,The New York Times
2015-10-10,National,article,118,The New York Times
2015-10-10,Metro,article,822,The New York Times
2015-10-10,Metro,article,823,The New York Times
2015-10-10,OpEd,article,935,The New York Times
2015-10-10,Sports,article,798,The New York Times
2015-10-10,Sports,article,802,The New York Times
2015-10-10,Sports,article,917,The New York Times
2015-10-10,Sports,article,369,The New York Times
2015-10-10,Sports,article,950,The New York Times
2015-10-10,Sports,article,45,The New York Times
2015-10-10,Sports,article,56,The New York Times
2015-10-10,Summary,article,35,The New York Times
2015-10-10,Sports,article,26,The New York Times
2015-10-10,Sports,article,136,The New York Times
2015-10-10,Sports,article,663,The New York Times
2015-10-10,Sports,article,149,The New York Times
2015-10-10,OpEd,article,9,The New York Times
2015-10-10,Summary,article,349,The New York Times
2015-10-10,Sports,article,533,The New York Times
2015-10-10,National,article,756,The New York Times
2015-10-10,Culture,article,483,The New York Times
2015-10-10,Insider,article,606,The New York Times
2015-10-10,OpEd,blogpost,673,The New York Times
2015-10-10,World / Middle East,multimedia,24,The New York Times
2015-10-10,Business,blogpost,319,The New York Times
2015-10-10,Politics,blogpost,345,The New York Times
2015-10-10,OpEd,blogpost,23,The New York Times
2015-10-10,Politics,blogpost,451,The New York Times
2015-10-10,Multimedia/Photos,multimedia,22,The New York Times
2015-10-10,Business,blogpost,524,The New York Times
2015-10-10,U.S.,multimedia,32,The New York Times
2015-10-11,BookReview,article,508,The New York Times
2015-10-11,Travel,article,1119,The New York Times
2015-10-11,BookReview,article,1182,The New York Times
2015-10-11,BookReview,article,1227,The New York Times
2015-10-11,Magazine,article,3691,The New York Times
2015-10-11,BookReview,article,629,The New York Times
2015-10-11,BookReview,article,1243,The New York Times
2015-10-11,BookReview,article,751,The New York Times
2015-10-11,Magazine,article,1242,The New York Times
2015-10-11,BookReview,article,1488,The New York Times
2015-10-11,Travel,article,349,The New York Times
2015-10-11,Magazine,multimedia,18,The New York Times
2015-10-11,Travel,article,689,The New York Times
2015-10-11,Sports,article,992,The New York Times
2015-10-11,N.Y. / Region,multimedia,25,The New York Times
2015-10-11,BookReview,article,598,The New York Times
2015-10-11,BookReview,article,718,The New York Times
2015-10-11,Magazine,article,153,The New York Times
2015-10-11,Magazine,article,1007,The New York Times
2015-10-11,Magazine,article,949,The New York Times
2015-10-11,Magazine,article,4471,The New York Times
2015-10-11,Arts&Leisure,article,1053,The New York Times
2015-10-11,Travel,article,1725,The New York Times
2015-10-11,Real Estate,multimedia,21,The New York Times
2015-10-11,RealEstate,article,1300,The New York Times
2015-10-11,Foreign,article,509,The New York Times
2015-10-11,Metro,article,498,The New York Times
2015-10-11,Arts&Leisure,article,608,The New York Times
2015-10-11,Arts&Leisure,article,196,The New York Times
2015-10-11,Arts&Leisure,article,172,The New York Times
2015-10-11,Arts&Leisure,article,149,The New York Times
2015-10-11,Arts&Leisure,article,183,The New York Times
2015-10-11,Arts&Leisure,article,172,The New York Times
2015-10-11,Arts&Leisure,article,150,The New York Times
2015-10-11,Arts&Leisure,article,166,The New York Times
2015-10-11,Arts&Leisure,article,1247,The New York Times
2015-10-11,Metro,article,587,The New York Times
2015-10-11,Travel,article,1652,The New York Times
2015-10-11,Arts&Leisure,article,971,The New York Times
2015-10-11,Fashion & Style / Weddings,multimedia,17,The New York Times
2015-10-11,Society,article,1321,The New York Times
2015-10-11,Arts&Leisure,article,1258,The New York Times
2015-10-11,Culture,article,1056,The New York Times
2015-10-11,RealEstate,article,904,The New York Times
2015-10-11,Arts&Leisure,article,1393,The New York Times
2015-10-11,BookReview,article,2018,The New York Times
2015-10-11,Magazine,article,1676,The New York Times
2015-10-11,Magazine,article,1433,The New York Times
2015-10-11,Magazine,article,923,The New York Times
2015-10-11,Magazine,article,2535,The New York Times
2015-10-11,Travel,article,1692,The New York Times
2015-10-11,BookReview,article,1652,The New York Times
2015-10-11,SundayBusiness,article,1017,The New York Times
2015-10-11,Styles,article,908,The New York Times
2015-10-11,Styles,article,1520,The New York Times
2015-10-11,Styles,article,856,The New York Times
2015-10-11,Metro,article,5452,The New York Times
2015-10-11,Metro,article,3277,The New York Times
2015-10-11,Metro,article,1808,The New York Times
2015-10-11,Metro,article,4619,The New York Times
2015-10-11,Society,article,1512,The New York Times
2015-10-11,N.Y. / Region,multimedia,20,The New York Times
2015-10-11,Metro,article,863,The New York Times
2015-10-11,Metro,article,597,The New York Times
2015-10-11,Metro,article,939,The New York Times
2015-10-11,Metro,article,731,The New York Times
2015-10-11,BookReview,article,862,The New York Times
2015-10-11,Arts&Leisure,article,1345,The New York Times
2015-10-11,Styles,article,1189,The New York Times
2015-10-11,Metro,article,877,The New York Times
2015-10-11,National,article,1190,The New York Times
2015-10-11,National,article,1168,The New York Times
2015-10-11,SundayBusiness,article,2328,The New York Times
2015-10-11,Magazine,article,306,The New York Times
2015-10-11,Magazine,article,53,The New York Times
2015-10-11,Magazine,article,839,The New York Times
2015-10-11,Magazine,article,712,The New York Times
2015-10-11,Magazine,article,325,The New York Times
2015-10-11,Magazine,article,524,The New York Times
2015-10-11,Magazine,article,3504,The New York Times
2015-10-11,OpEd,article,838,The New York Times
2015-10-11,Sports,article,1878,The New York Times
2015-10-11,Upshot,article,1168,The New York Times
2015-10-11,Arts,multimedia,,The New York Times
2015-10-11,BookReview,article,1022,The New York Times
2015-10-11,BookReview,article,465,The New York Times
2015-10-11,BookReview,article,245,The New York Times
2015-10-11,BookReview,article,437,The New York Times
2015-10-11,Travel,multimedia,16,The New York Times
2015-10-11,Travel,article,2352,The New York Times
2015-10-11,BookReview,article,1017,The New York Times
2015-10-11,BookReview,article,1329,The New York Times
2015-10-11,BookReview,article,981,The New York Times
2015-10-11,BookReview,article,666,The New York Times
2015-10-11,BookReview,article,627,The New York Times
2015-10-11,BookReview,article,974,The New York Times
2015-10-11,BookReview,article,718,The New York Times
2015-10-11,BookReview,article,610,The New York Times
2015-10-11,Travel,multimedia,12,The New York Times
2015-10-11,SundayBusiness,article,1196,The New York Times
2015-10-12,Culture,article,1038,The New York Times
2015-10-11,Arts&Leisure,article,1617,The New York Times
2015-10-11,Society,article,1314,The New York Times
2015-10-11,SundayBusiness,article,1555,The New York Times
2015-10-11,OpEd,article,1082,The New York Times
2015-10-11,SundayBusiness,article,1696,The New York Times
2015-10-11,RealEstate,article,622,The New York Times
2015-10-11,Real Estate,multimedia,21,The New York Times
2015-10-11,Metro,article,2865,The New York Times
2015-10-11,SundayBusiness,article,1037,The New York Times
2015-10-11,SundayBusiness,article,1370,The New York Times
2015-10-11,RealEstate,article,762,The New York Times
2015-10-11,SundayBusiness,article,1184,The New York Times
2015-10-11,Styles,article,2100,The New York Times
2015-10-11,SundayBusiness,article,1181,The New York Times
2015-10-11,N.Y. / Region,multimedia,,The New York Times
2015-10-11,Metro,article,1523,The New York Times
2015-10-11,Real Estate,multimedia,16,The New York Times
2015-10-11,Travel,article,827,The New York Times
2015-10-11,RealEstate,article,1069,The New York Times
2015-10-11,SundayBusiness,article,1146,The New York Times
2015-10-11,Travel,article,749,The New York Times
2015-10-11,Travel,article,917,The New York Times
2015-10-11,SundayBusiness,article,1205,The New York Times
2015-10-11,Real Estate,multimedia,13,The New York Times
2015-10-11,RealEstate,article,81,The New York Times
2015-10-11,SundayBusiness,article,571,The New York Times
2015-10-11,Styles,article,397,The New York Times
2015-10-11,Real Estate,multimedia,21,The New York Times
2015-10-11,RealEstate,article,75,The New York Times
2015-10-11,Sports,article,558,The New York Times
2015-10-11,OpEd,article,1186,The New York Times
2015-10-11,Arts&Leisure,article,1621,The New York Times
2015-10-11,OpEd,article,970,The New York Times
2015-10-11,Metro,article,727,The New York Times
2015-10-11,Metro,article,565,The New York Times
2015-10-11,RealEstate,article,644,The New York Times
2015-10-11,RealEstate,article,314,The New York Times
2015-10-11,RealEstate,article,1713,The New York Times
2015-10-11,Real Estate,multimedia,13,The New York Times
2015-10-11,RealEstate,article,866,The New York Times
2015-10-11,Metro,article,816,The New York Times
2015-10-11,RealEstate,article,1254,The New York Times
2015-10-11,Styles,article,777,The New York Times
2015-10-11,Metro,article,782,The New York Times
2015-10-11,Metro,article,734,The New York Times
2015-10-11,OpEd,article,906,The New York Times
2015-10-11,Metro,article,628,The New York Times
2015-10-11,Metro,article,758,The New York Times
2015-10-11,Metro,article,712,The New York Times
2015-10-11,Styles,article,68,The New York Times
2015-10-11,Sports,article,976,The New York Times
2015-10-11,Culture,article,523,The New York Times
2015-10-11,Foreign,article,1357,The New York Times
2015-10-11,National,article,1173,The New York Times
2015-10-11,Foreign,article,1623,The New York Times
2015-10-11,Styles,article,1566,The New York Times
2015-10-11,Styles,article,1760,The New York Times
2015-10-11,Foreign,article,897,The New York Times
2015-10-11,Foreign,article,622,The New York Times
2015-10-11,Sports,article,1174,The New York Times
2015-10-11,Business,article,1012,The New York Times
2015-10-11,RealEstate,article,1095,The New York Times
2015-10-11,Politics,article,796,The New York Times
2015-10-11,U.S. / Politics,multimedia,,The New York Times
2015-10-11,Foreign,article,537,The New York Times
2015-10-11,Sports,article,1239,The New York Times
2015-10-11,SundayBusiness,article,3147,The New York Times
2015-10-11,Sports,article,576,The New York Times
2015-10-11,National,article,1312,The New York Times
2015-10-11,SundayBusiness,article,1009,The New York Times
2015-10-11,SundayBusiness,article,1309,The New York Times
2015-10-11,Sports,article,828,The New York Times
2015-10-12,Business,article,414,The New York Times
2015-10-11,SundayBusiness,article,1311,The New York Times
2015-10-11,Metro,article,1311,The New York Times
2015-10-11,Sports,article,1028,The New York Times
2015-10-11,National,article,973,The New York Times
2015-10-11,National,article,1038,The New York Times
2015-10-11,Foreign,article,1341,The New York Times
2015-10-11,OpEd,article,2499,The New York Times
2015-10-11,OpEd,article,1044,The New York Times
2015-10-11,OpEd,article,1114,The New York Times
2015-10-11,OpEd,article,819,The New York Times
2015-10-11,Editorial,article,460,The New York Times
2015-10-11,Editorial,article,417,The New York Times
2015-10-11,Letters,article,1565,The New York Times
2015-10-11,Editorial,article,767,The New York Times
2015-10-11,OpEd,article,543,The New York Times
2015-10-11,OpEd,article,1241,The New York Times
2015-10-11,OpEd,article,1144,The New York Times
2015-10-11,OpEd,article,1456,The New York Times
2015-10-11,Metro,article,1099,The New York Times
2015-10-11,Business,article,343,The New York Times
2015-10-11,Sports,article,981,The New York Times
2015-10-11,Foreign,article,1122,The New York Times
2015-10-11,National,article,672,The New York Times
2015-10-11,Sports,article,1694,The New York Times
2015-10-11,National,article,1074,The New York Times
2015-10-11,Sports,article,1108,The New York Times
2015-10-11,Sports,article,294,The New York Times
2015-10-11,National,article,527,The New York Times
2015-10-11,National,article,1314,The New York Times
2015-10-11,Sports,multimedia,22,The New York Times
2015-10-11,Sports,article,792,The New York Times
2015-10-11,Sports,article,769,The New York Times
2015-10-11,Sports,article,829,The New York Times
2015-10-11,Sports,article,1017,The New York Times
2015-10-11,Sports,article,900,The New York Times
2015-10-11,Sports,article,301,The New York Times
2015-10-11,Foreign,article,1496,The New York Times
2015-10-11,Sports,article,1497,The New York Times
2015-10-11,Foreign,article,525,The New York Times
2015-10-11,Sports / Baseball,multimedia,35,The New York Times
2015-10-11,Foreign,article,1340,The New York Times
2015-10-11,Foreign,article,303,The New York Times
2015-10-11,National,article,1809,The New York Times
2015-10-11,Foreign,article,453,The New York Times
2015-10-11,National,article,825,The New York Times
2015-10-11,Sports,article,712,The New York Times
2015-10-11,Sports,article,759,The New York Times
2015-10-11,National,article,940,The New York Times
2015-10-11,National,article,711,The New York Times
2015-10-11,National,article,511,The New York Times
2015-10-11,Sports,article,794,The New York Times
2015-10-11,Sports,article,428,The New York Times
2015-10-11,Society,article,220,The New York Times
2015-10-11,Society,article,327,The New York Times
2015-10-11,Sports,article,114,The New York Times
2015-10-11,Sports,article,1028,The New York Times
2015-10-11,Sports,article,112,The New York Times
2015-10-11,Sports,article,186,The New York Times
2015-10-11,Society,article,210,The New York Times
2015-10-11,Society,article,212,The New York Times
2015-10-11,Society,article,362,The New York Times
2015-10-11,Summary,article,1006,The New York Times
2015-10-11,Insider,article,221,The New York Times
2015-10-11,Travel,article,1883,The New York Times
2015-10-11,Society,article,263,The New York Times
2015-10-11,Society,article,237,The New York Times
2015-10-11,Society,article,198,The New York Times
2015-10-11,Society,article,562,The New York Times
2015-10-11,Society,article,182,The New York Times
2015-10-11,NYTNow,article,813,The New York Times
2015-10-11,Society,article,215,The New York Times
2015-10-11,Society,article,248,The New York Times
2015-10-11,Sports,article,176,The New York Times
2015-10-11,Society,article,206,The New York Times
2015-10-11,Sports / Pro Football,multimedia,,The New York Times
2015-10-11,Society,article,216,The New York Times
2015-10-11,Society,article,248,The New York Times
2015-10-11,Society,article,145,The New York Times
2015-10-11,Society,article,505,The New York Times
2015-10-11,Sports,article,109,The New York Times
2015-10-11,Society,article,213,The New York Times
2015-10-11,Society,article,149,The New York Times
2015-10-11,Society,article,193,The New York Times
2015-10-11,Society,article,138,The New York Times
2015-10-11,Sports,article,148,The New York Times
2015-10-11,Culture,article,672,The New York Times
2015-10-11,Sports,article,171,The New York Times
2015-10-11,Society,article,216,The New York Times
2015-10-11,Fashion & Style / Women's Runway,multimedia,9,The New York Times
2015-10-11,Society,article,318,The New York Times
2015-10-11,Society,article,165,The New York Times
2015-10-11,Society,article,155,The New York Times
2015-10-11,Society,article,149,The New York Times
2015-10-11,Society,article,235,The New York Times
2015-10-11,Society,article,640,The New York Times
2015-10-11,Sports,article,38,The New York Times
2015-10-11,Society,article,188,The New York Times
2015-10-11,Society,article,208,The New York Times
2015-10-11,Society,article,277,The New York Times
2015-10-11,NYT Now,multimedia,10,The New York Times
2015-10-11,Society,article,294,The New York Times
2015-10-11,Society,article,194,The New York Times
2015-10-11,Sports,article,815,The New York Times
2015-10-11,Opinion,multimedia,30,The New York Times
2015-10-11,Society,article,157,The New York Times
2015-10-11,Society,article,252,The New York Times
2015-10-11,Sports,article,74,The New York Times
2015-10-11,Society,article,218,The New York Times
2015-10-11,Sports,article,22,The New York Times
2015-10-11,Sports,article,148,The New York Times
2015-10-11,Sports,article,233,The New York Times
2015-10-11,Society,article,230,The New York Times
2015-10-11,Society,article,247,The New York Times
2015-10-11,OpEd,article,1096,The New York Times
2015-10-11,World,multimedia,,The New York Times
2015-10-11,Society,article,235,The New York Times
2015-10-11,Sports,article,320,The New York Times
2015-10-11,Summary,article,41,The New York Times
2015-10-11,Sports,article,188,The New York Times
2015-10-11,Sports,article,131,The New York Times
2015-10-11,Sports,article,71,The New York Times
2015-10-11,Sports,article,216,The New York Times
2015-10-11,Sports,article,144,The New York Times
2015-10-11,Sports,article,287,The New York Times
2015-10-11,Insider,article,305,The New York Times
2015-10-12,Sports,article,859,The New York Times
2015-10-12,Business,article,1182,The New York Times
2015-10-12,Business,article,809,The New York Times
2015-10-12,Sports,article,1018,The New York Times
2015-10-12,Sports,article,752,The New York Times
2015-10-12,Foreign,article,579,The New York Times
2015-10-12,Foreign,article,1041,The New York Times
2015-10-11,Styles,blogpost,870,The New York Times
2015-10-12,Foreign,article,518,The New York Times
2015-10-11,Foreign,blogpost,104,The New York Times
2015-10-11,Culture,blogpost,304,The New York Times
2015-10-11,N.Y. / Region,multimedia,18,The New York Times
2015-10-12,Science,article,630,The New York Times
2015-10-12,OpEd,article,829,The New York Times
2015-10-11,Health,multimedia,32,The New York Times
2015-10-12,Foreign,article,2451,The New York Times
2015-10-12,Foreign,article,903,The New York Times
2015-10-12,Sports,article,1218,The New York Times
2015-10-12,Foreign,article,439,The New York Times
2015-10-11,Foreign,blogpost,164,The New York Times
2015-10-12,Business,article,653,The New York Times
2015-10-12,Foreign,article,192,The New York Times
2015-10-12,OpEd,article,11,The New York Times
2015-10-12,OpEd,article,947,The New York Times
2015-10-12,Foreign,article,1191,The New York Times
2015-10-12,Editorial,article,725,The New York Times
2015-10-12,Foreign,article,481,The New York Times
2015-10-12,Letters,article,404,The New York Times
2015-10-12,Sports,article,392,The New York Times
2015-10-12,Business,article,168,The New York Times
2015-10-12,Foreign,article,1307,The New York Times
2015-10-11,Culture,blogpost,176,The New York Times
2015-10-12,Business,article,1426,The New York Times
2015-10-12,Sports,article,264,The New York Times
2015-10-12,Culture,article,510,The New York Times
2015-10-12,National,article,662,The New York Times
2015-10-12,Culture,article,691,The New York Times
2015-10-12,Culture,article,368,The New York Times
2015-10-12,Culture,article,812,The New York Times
2015-10-12,Culture,article,512,The New York Times
2015-10-12,Sports,article,889,The New York Times
2015-10-12,Business,article,1058,The New York Times
2015-10-12,Culture,article,780,The New York Times
2015-10-12,Culture,article,562,The New York Times
2015-10-12,Sports,article,311,The New York Times
2015-10-12,Culture,article,1037,The New York Times
2015-10-12,Culture,article,791,The New York Times
2015-10-12,Sports,article,1062,The New York Times
2015-10-12,Culture,article,502,The New York Times
2015-10-11,Culture,blogpost,336,The New York Times
2015-10-12,Business,article,1150,The New York Times
2015-10-12,Culture,article,1074,The New York Times
2015-10-12,Culture,article,896,The New York Times
2015-10-12,Business,article,1331,The New York Times
2015-10-11,Business,blogpost,689,The New York Times
2015-10-12,Business,article,327,The New York Times
2015-10-12,Foreign,article,1273,The New York Times
2015-10-11,U.S.,multimedia,33,The New York Times
2015-10-11,U.S.,multimedia,25,The New York Times
2015-10-11,U.S.,multimedia,17,The New York Times
2015-10-12,National,article,1229,The New York Times
2015-10-12,Sports,article,367,The New York Times
2015-10-12,National,article,725,The New York Times
2015-10-11,Culture,blogpost,339,The New York Times
2015-10-12,Foreign,article,1301,The New York Times
2015-10-11,Metro,blogpost,270,The New York Times
2015-10-12,Foreign,article,859,The New York Times
2015-10-12,National,article,1066,The New York Times
2015-10-12,Culture,article,683,The New York Times
2015-10-12,Foreign,article,105,The New York Times
2015-10-12,Foreign,article,260,The New York Times
2015-10-12,Sports,article,815,The New York Times
2015-10-12,National,article,872,The New York Times
2015-10-12,Sports,article,960,The New York Times
2015-10-12,Sports,article,310,The New York Times
2015-10-12,Sports,article,2104,The New York Times
2015-10-12,National,article,1242,The New York Times
2015-10-12,Sports,article,392,The New York Times
2015-10-12,National,article,1366,The New York Times
2015-10-12,Sports,article,436,The New York Times
2015-10-11,N.Y. / Region,multimedia,35,The New York Times
2015-10-12,Metro,article,1512,The New York Times
2015-10-12,Sports,article,962,The New York Times
2015-10-12,Business,article,944,The New York Times
2015-10-12,Metro,article,1281,The New York Times
2015-10-12,National,article,1287,The New York Times
2015-10-12,Metro,article,22,The New York Times
2015-10-12,National,article,853,The New York Times
2015-10-12,Sports,article,578,The New York Times
2015-10-12,Metro,article,751,The New York Times
2015-10-12,Business,article,1240,The New York Times
2015-10-12,Sports,article,1208,The New York Times
2015-10-12,National,article,1163,The New York Times
2015-10-12,Sports,article,1046,The New York Times
2015-10-12,National,article,2759,The New York Times
2015-10-12,Sports,article,1173,The New York Times
2015-10-12,National,article,1523,The New York Times
2015-10-12,Sports,article,1205,The New York Times
2015-10-12,Sports,article,941,The New York Times
2015-10-11,Culture,blogpost,1276,The New York Times
2015-10-11,Culture,blogpost,1289,The New York Times
2015-10-12,Sports,article,801,The New York Times
2015-10-12,Sports,article,924,The New York Times
2015-10-12,Sports,article,737,The New York Times
2015-10-11,Culture,blogpost,1332,The New York Times
2015-10-12,Metro,article,967,The New York Times
2015-10-12,Metro,article,1181,The New York Times
2015-10-11,Culture,blogpost,1123,The New York Times
2015-10-12,Sports,article,178,The New York Times
2015-10-12,Sports,article,266,The New York Times
2015-10-12,Business Day / Media,multimedia,,The New York Times
2015-10-12,Letters,article,103,The New York Times
2015-10-12,OpEd,article,965,The New York Times
2015-10-12,TStyle,article,2711,The New York Times
2015-10-12,Style,multimedia,,The New York Times
2015-10-12,Editorial,article,568,The New York Times
2015-10-12,Travel,article,393,The New York Times
2015-10-12,World / Europe,multimedia,,The New York Times
2015-10-12,Editorial,article,471,The New York Times
2015-10-12,Letters,article,199,The New York Times
2015-10-12,Letters,article,153,The New York Times
2015-10-12,NYTNow,article,1273,The New York Times
2015-10-12,Culture,article,634,The New York Times
2015-10-12,OpEd,article,807,The New York Times
2015-10-12,Sports,article,52,The New York Times
