"Assignment and Assumption of Convertible book from ENA to ECT
  Investments",1
The Insider from Travelocity.com,1
Commodity Logic - IT staffing Interview Process,1
TABLES REPORT,1
Bushton Volumes,1
"Gucci, Rolex & Momo (and more watches)...Oh my!",1
w: Directions to John and Cathy's,1
quest #21865,1
Start Date: 4/30/01; HourAhead hour: 13;  <CODESITE>,1
Alaskan Gas status report,1
E: Snowball Fight!,1
*EMCA* Tall Stepladder Needed,1
ENA Footnote for 12/31/00,1
"Other Attendees For Meeting on Monday, November 27?",1
"Mark Q. has NOW moved to EB 3826 where there is a working phone
 (his extension is 57105)",1
E: ETS Approval Authorization Policy,1
20% off any purchase in J.Crew stores!,1
"E: Power producers' tax break to run out after next year
 (10-25-2001)",1
"Just wanted to make sure that you were aware of this new gas
 surcharge from PG&E",1
Outline memo for paper on rules changes in other markets,1
quest Submitted: Access Request janet.wood@enron.com,1
Port O'Connor Country Club,1
Price Reservation for 28 July Real-Time Market,1
Transwestern Advice Comments -- SoCalGas Advice 2837-A,1
Gift,1
"EOL approvals, 2-28-01 _ GCP Response",1
Azurix/Enel,1
VP Purchase Orders,1
Timbers Playoffs Thursday (Tomorrow) at 7 pm,1
Bank of Montreal Termination,1
sybarite: Dictionary.com Word of the Day,1
TransLa - Lafayette,1
PO E-Newsletter,1
ENA Emloyees-Kim Theriot,1
Duke NDA,1
E: Covenants - Project Miracle,1
[cheatsheets] Brad Johnson Out,1
Governor's Executive Orders,1
Sivy on Stocks: Deep value,1
E: Data needed for Fallon and Delaney,1
one more impt name,1
HaasWeek Survivor Contest - Vote Quickly!,1
NATURAL GAS NOMINATION FOR 09/00,1
otation Opportunity,1
Holiday Greetings from CMTA,1
Sheila Nacey & Bob Martinez to meet in Lynn's office./Ava-35842-,1
DA Coalition/ARM update,1
EOL and Password Application Agreements,1
Increase in Enron Employees looking for Other Employment,1
EES Power Settlements,1
Get 250 FREE Business Cards You Design Yourself!,1
Updating Curve Files for Netco Environment,1
Don't be left behind in today's volatile markets,1
wd: Re(2): Re(2): Pipeline Matter (Robert Silver),1
"payment of invoices, Blue Dog Max",1
Start Date: 4/29/01; HourAhead hour: 24;  <CODESITE>,1
"E: It seems to be unraveling for Davis--Need Ron or Dan to get
 CPUC Filings at FERC",1
Calif energy panle/ new energy policy for US,1
E: Cover Letter and Resume,1
Transport Daily P&L - 7/26/00,1
Columbia Gas Meeting,1
ather Position,1
E: We need some data a.s.a.p.,1
wd: funny,1
E: Reliant Protective Order,1
Prepay to Reliant for 3/121/02,1
NG Position Change for AGA's,1
Index publication addresses,1
confirmation request,1
EnronOnline Launch Monday 18th.,1
NA PA & ETA,1
Additional Info for Harry Clark,1
DRAFT response to Greenpeace Kyoto letter,1
stern Coal Advisory - Autumn 2000,1
Call Churchhill and Alphonse,1
Baby Shower,1
New Zones,1
PRC Year-end 2001,1
E: LV Cogen Turbine Agreement,1
E: Manual Wire/Check Requests,1
wd: VIRUS WARNING from Rice Network Management,1
schedule for 6/26,1
ClickAtHome Portal is HERE!,1
Termination notices,1
wd[2]:FW: Do Not take this guy hunting!,1
Clock,1
Petrochem Desk,1
'South Park' virus on the loose,1
Deal Blotter Problem Solved,1
"EOL approvals, 05-01-01 _ GCP Response",1
AGL,1
Stanford University survey about terrorist attacks,1
PIRA's API Weekly Comment 06/05/01,1
iBuyit - Next Phase,1
----> More Great Funpages from Send4fun!,1
"ATTENTION!!! THERE IS LENGTH AT MONTANA SYSTEM BORDER TO SELL FOR
 12/14",1
Transwestern 12/01/01 Nominations,1
NDA - E.D. & F. Man International Inc.,1
"EOL approvals, 04-25-01 _ GCP Response",1
Marksman Program,1
TW data request,1
w: Enron Kids,1
December Preliminary Production Estimate,1
11-28-00 EPG/ECP Transaction Update,1
Credit Watch List--Week of 10/8/01,1
E: Tragic News Update,1
"Performance Evaluation Program (""PEP"") System",1
Proposed Topock Separator - September 11/12,1
Think About It: 3/26/01,1
Need for Your Assistance with Windows/Outlook 2000,1
ortune Retirement Issue,1
w: Billboards,1
Hello From Canada,1
Japan consulate in Houston,1
TW WEEKEND/HOLIDAY NOTES,1
"Invitation to a Happy  ""HOBY""  Hour with Hugh O'Brian",1
"GPCM News: 11/19/01: Conoco and Philips to Merge: MOU Supports
 Alaskan Highway Gas Pipeline",1
Union Carbide - TX City offer,1
E: SCADA Vs EFM actuals,1
Susan Flynn-Monday 5/8,1
subscribing to list,1
Some municipal bonds for you to look at.....,1
"(ClearStation) Recommendation : GNSS (Long) by kensey , Thu Jan 10
 2002",1
[cheatsheets] Chris Warren Released / Emmitt Smith Thought,1
Password Security Notice,1
Ercot Portal,1
kly Money Market Rates for the week of 11/19/01,1
TE Request for TABS-2 Assistance,1
Pam Butler,1
E: Mason's birthday,1
Development Center - Jan./Feb. 2000 Course Schedule,1
E: Consent Assignment,1
Picks of the Week--Week 17 final results,1
E: Staff Meeting is Postponed,1
Plans & First Wildfire,1
Burning Fat,1
E: NDA with CitiFX -- progress check,1
Cove Point Storage,1
Are U a true beer drinker??,1
New York's first wind farm nears operation,1
Notice from England,1
E: GTC's for ENA,1
Arbitration,1
E: concur,1
Leadership Focus Group in EB 49C3,1
YI - New Nordic Financial Power Documentation,1
Coastal Merger into El Paso Merchant,1
GISB Request For Comments,1
Account Info,1
NCL Ticktocker Meetings,1
"True Orange, August 27, 2001, Part 1",1
set up follow up with Dr Soechting - eyes,1
nron voicemail,1
bruary 2000 EMC Financial Results,1
Sonoma Coast Viticulture contact,1
here Is God?,1
Delete-Mort,1
PortCalc Support.,1
EXPORT FEES,1
IEP News 7/30,1
EE BonziBUDDY Gift from your friend: Lola,1
- Inventory Collected from CN=Dan J Hyvl/OU=HOU/O=ECT -,1
BMC DEAL --- UPDATE --- from Net Works (J Rub),1
E:  Weekly Activity Report,1
AEC deal,1
E: ricki's conf rm scheduling,1
"Enron/HPL Nom.s for Wednesday, Aug. 6, 2000",1
w: Kathleen & Charity Going Home,1
Stoneville Aegean-ENAC,1
Susan Scott's expense report,1
TW Credit Rating,1
"in $10,000! Free Photography Contest- Enter Now!",1
Interactive Open Season Ready For Testing,1
ERCOT OPTIONS 12/5 to 12 /7,1
Proposal for PJM supply,1
Enron Tiger dinner,1
"DRAFT- Enron North America Corp. NYMEX Hedge Exemption
 Applications",1
Netting Agreement,1
last weeks a/d,1
adio gag,1
w: Hang on,1
Start Date: 4/4/01; HourAhead hour: 16;  <CODESITE>,1
December 22 - SRRS Decommissioning Notification,1
E: euro,1
April Spot Tickets,1
"E: Spring 2001 Energy Finance Conference Participation by  Jeffrey
 K. Skilling",1
Start Date: 1/15/02; HourAhead hour: 22;,1
State/Local Efforts,1
Open Enrollment Reminder,1
confidential,1
E: FOEX for 11/06,1
"The SmartMoney.com Daily Views - November 19, 2001",1
"DJ Calif ISO, PUC Inspect Off-line Duke South Bay Pwr Plant",1
Good News! Enron Has Reached a Definitive Agreement with Dynergy,1
"May 31, 2001 - Drug distribution IT, pharma's Karma",1
Mark Q. has moved to EB 3820 where there is a working phone,1
P&L Penalties,1
ONG NUMBER ON FAX,1
COORD ADMIN,1
Company Sleuth Daily Report for ALEWIS34,1
Dr. appt. 2:45 - Leave 2:00,1
3DStockcharts Adds Streaming Watchlist,1
ETC - Theatre Event - The Seventh Annual Children's Festival,1
EOL Credit Responses - Australia,1
I deleted the email regarding who to contact,1
"Netco Meeting - Wednesday, January 2, 2002",1
E: found my eyemakeup,1
Status of ENA Litigation,1
Energy Atlas,1
wd: RE: CPUC Testimony in Phase 2 in Docket No. RP00-241-000,1
Serveron Legal Risks Memo,1
Halloween costume.,1
May Hours Survey,1
you and me,1
EVISED ENRON TRANSPORTATION SERVICES STAFF MEETING FORMAT,1
ETS eSpeak with Dan McCarty,1
USH EOL Approval,1
obert Allen,1
"True Orange, October 23, 2000, Part 2",1
"Next HaasNewsWire: May 14, 2001",1
calvin & hobbs,1
Monday Call,1
"Utilities, Electric: Deregulation: California Electricity
 Management Agency Approves ...",1
"EDI Coverage FGT/Conf: EB4102 attendees: J. Studabaker, T. Jaquet,
 J. Buchanan, L. Blair, M. Bryant Ava/35842",1
now on nonstop flight to Dallas!!,1
quest Submitted: Access Request bilal.bajwa@enron.com,1
"Proposed Tarl Agenda - Meeting for 9 am Thursday, January 11
 (location/call-in to be announced)",1
E: Wire Transfer Instructions,1
E: is there anyone else who wants in on it?,1
Agenda items for Oct. 24th FERC Meeting,1
CPUC VOTES 3-2 TO SUSPEND DIRECT ACCESS AFTER SEPTEMBER 20,1
"(01-72) NYMEX HOLDINGS, INC. - CANDIDATES FORUM",1
PGE Risk Management Meeting rescheduled to 1/21 at 3:30 pm PST,1
E: Bonepile: Enron WHGGS Mortg age Agreement,1
ssex Vauation Review,1
dnesday lunch with Lane Hughston,1
Bastrop Bayou,1
Clifford Chance - Punder Voeler,1
SITARA/CPR AVAILABITY,1
<<Concur Expense Document>> - April 2001,1
wd: FW: Nostradamus' prediction on WW3..................,1
NEPOOL Market Rule amendments (ER01-2534),1
Memo re Ontario/Alberta power markets,1
Consumers Energy -- tariff filing,1
Discount,1
E: Delta docs,1
California Press Notice,1
E: California contact,1
Candlestick Charts,1
ClickPaper Approvals for 10/05/00 and 10/06/00,1
Data request from counterparty,1
Index Prices,1
Pipeline Interconnect Forum - Sunday Event Schedule,1
Agenda for Today's Lobbyist Conf Call,1
Proposed Payment Changes from Dave Forster for EOL,1
EMOVE FROM E-MAIL LIST!! Re: Outsource Your Investor Relations,1
Denver Financial Liquidations,1
in a Caribbean Cruise from priceline.com!,1
Termination Payments-EES Energy Outsource Agreements,1
Master Collateral/Netting - PSEG Energy Resources & Trade,1
Interview - Mike Montgomery,1
Duke Shipper imbal,1
w: tfpflug@pkllc.com would like to get in touch,1
Pleasanton (ENA SFO project),1
ERV Notification: Violation/Notification Memo,1
EOL Counterparties,1
E: Conference call on Monday morning,1
"Nokia Expects to Meet Earnings Forecast Despite Lowered Sales,
 Industry Outlook",1
Kari Dohn 916.445.0114,1
wd: Thanks - Before & After,1
E: EK Poster Info,1
2000 Projects,1
wd: Australian Energy Risk 2000,1
NDA - FleetBoston,1
Package ID - Exclude,1
"tail Market Qualification Testing Pre-Orientation Meeting Notice
 - Feb 7, 2002",1
E: From Rochester (Hispanic MBA),1
Economic Espionage Act Presentation - August 15th,1
Gas Logistics parking places,1
EOL Credit Approvals,1
swaption vol,1
Travelocity.com SCHEDULE CHANGE,1
ESP Bond -- EEMC,1
Conference Room 38C2,1
quest for Leave,1
"NDA - TIBCO, Inc.",1
"Important Project Announcements from the Center for the
 Advancement of Energy Markets",1
wd: Are you a child of the 80's?,1
Great Yergin Piece -- Washington Post Op-Ed,1
Manager/Director level Impact & Influence,1
ine ratings,1
follow up on India,1
NY City Information,1
"Enron Gas Liquids, Inc. and Enron Reserve Acquisition Corp.",1
State Bar Dues,1
Mark your calendar - Ronald McDonald House event,1
E:  Derivatives II,1
The New Power Company Agreement,1
CGLF VNG contract,1
Texas Liquids,1
Power Trading Meeting,1
"wd: Energy Derivatives Conference - Toronto, May 29",1
Capital Charge Update,1
E: Green Card,1
If Santa Answered his mail...,1
Deal Flow,1
Let the witch hunt begin...,1
CATS litigation,1
wd: Viagra Contest,1
An Optical Illusion for you.,1
ETS Planning Weekly,1
"TVA takes lead in sales, generation by utilities",1
Taco Bell,1
"w: Scene on I-20/I-59 outside of Tuscaloosa Saturday about
 5:30p.m. and the final decision ......",1
NEW CONFERENCE BRIDGE,1
staurant Name,1
aspberry Summer Delight - from BHG.com,1
"vised Wellhead Adjustments - May, 2001",1
Start Date: 10/13/01; HourAhead hour: 16;  <CODESITE>,1
1:26 pm update - Gas futs bot 2000+,1
List of Admins who work overtime,1
E: Azalea Trail,1
Block forwards,1
"E: PEC, PES, North Shore Gas, etc.",1
Contact Information...,1
"AVAILABILITY for CONFERENCE CALL re: DISCUSSON OF GAS
 DECISION/LETTER PROPOSAL",1
"Organization and Information Flow for EBS Government Affairs, The
 Americas",1
Price Forecast for Commodities,1
E: FW: willis phillips,1
"EnronOnline Management Report  for June 01, 2001",1
E: Summary of meeting items on Day1 Netco RisktRAC preparations,1
OI,1
I/B Link Space,1
Japanese Labor Law Memorandum,1
today's Energy Committee hearing,1
"E: Real estate issues re: UBSW Energy, LLC in Houston",1
Sable Electronics,1
inancial Trading List,1
BABC-Houston Newsletter,1
revised list with phone numbers,1
Draft Letter to FERC by Consumer Groups,1
Temporary Housing,1
AOL IM Name,1
OSU Events at Fiesta Bowl Announced,1
Enron Mentions - 05/01/01,1
Start Date: 10/26/01; HourAhead hour: 20;  <CODESITE>,1
w: The Divorce!,1
here will Natural Gas prices go next?,1
"GOV GRANTS, NEVER REPAY!!!!!!!!!!!!!!!!!!!!!!",1
w: Cal-Tax e-Alert:  Windfall Profits Tax,1
Enron Scheduled Volumes---May 6 thru 8,1
MS 150 contribution,1
PG&E Texas Meeting,1
"ENA Super Saturday June 3, 2000",1
Kennedy Ranch Weekend,1
Another Division Problem,1
Daily-Blessings 12/5/00,1
B-09,1
EOL Credit Responses 08/11/00,1
Canary (Pulp mill),1
Special Session Clarification,1
"You have started: Dasovich, Jeffrey N7889351 CA",1
EFET,1
Notre Dame Con call script,1
"Proposed Cancellation of 14 LLC's - Expedited Response Request
 needed",1
Eastrans Nomination change effective 2/3/01,1
Police Warning!!!!!!,1
Jeff Shields,1
Gallup -- monitoring system issue,1
Holiday Schedule for 2001,1
Connectivity contact at HP,1
Pre-Strategic Planning Lunches,1
ABB Transformers - Coral Acknowledgement Letter,1
Position Manager at Mead230,1
Commissioner.COM E-Reports for The Perfect League 11/4/00,1
orld Oil Market Forecast 04/28/00,1
Tenaska agreement,1
It was just a matter of time before?,1
Maple Leaf Attendees,1
Art Committee for new Enron building,1
[Footballguys] Breaking News - Jimmy Smith Troubles,1
al GDP forecasts in 2001/2 for selected Asian economies,1
PIRA's API Weekly Comment 11/27/01,1
"Claim your Real Estate Fortune!
                                                   wyhms",1
Longhorn Foundation,1
Mojave summary,1
wd: FW: Link to Contract Analysis Database,1
Please reset my password,1
E: Las Vegas Trip,1
w: Osama Bin Laden Observations!,1
EES Projects,1
LNG-13 Conference,1
E234 Cost of Capital notes,1
"Blacklines, etc for GE Form Turbine Agreement",1
bruary & January 2000 Industrial Activities,1
Demand Charges and pricing for New Power for Oct,1
BI-MONTHLY REPORT,1
CALME People,1
Live Jazz Tonight and the rest of March,1
E: Arcor Transaction Completed,1
Terry K. - Oncall Presidents Day,1
"EE $2,000 in Air and Cruise Discounts",1
itch downgrades credit outlook for California IOUs,1
A $10 Gift to Spend on Your Wish List,1
Indy 500 Invitation,1
April Vacation,1
El Paso credit terms,1
Chicago office listing,1
Transwestern Proposed Tariff Sheets for Settlement,1
E: hello 11/5,1
Amended Vacation Schedule,1
Cabinet,1
Amitava is Diverted,1
Data Acquisition/Flender Gearbox,1
Senator Gramm at Houston World Affairs Council,1
Existing Project Sunrise Data Warehouse Setup Request,1
NYSRC ICAP W/G Metting 10/17/01,1
Midway -- INTERCONNECTION AND OPERATING AGREEMENT,1
ichardson dinner,1
Enron in Action 07.09.02,1
Surelock storage-281-485-9929  $380.88,1
Motion for Interim Relief by CPUC,1
talking points,1
due dilligence checklist for acquisitions,1
alMoney Bulletin: Shop Now for December's Health Care Gifts,1
IEP News 5/10,1
Most Dangerous Terrorists,1
11/13/01 PRELIMINARY Violation Memos,1
airfare,1
Upadated March '00 Needs Table,1
Mtg: Hunter Shively/Scott Neal/Mike Grisby/Tom Martin - Org Changes,1
MWD Hourly Index,1
EGM Management Summary and Hot List as of 10/26,1
PROJECT DOORSTEP,1
P&LWkly Mtg. w/Greg Piper (rescheduled from 8/14/01),1
"Temporary VaR Limit Changes, Policy Changes",1
ECA 20000907,1
Texas vs. Michigan?,1
MSCF Advisory Board Membership,1
Questions?,1
Availability forecasting and related $ liability,1
Capital Book,1
Top Level Energy Person,1
Contacts for Online Team in Legal,1
wd: Enron/Stanford Program,1
Texas Gas Storage,1
New Sae Page Alumni Section,1
Letter Agreement re MHI turbine sale,1
EGM Management Summary / Hot List as of 10/4,1
E: risk desk,1
EOL Credit Responses 12/21/00,1
"Today's Headlines from NYTimes.com Sunday, March 31, 2002",1
"Utilities Recommend that ""Community Aggregation"" Be Suspended as of
 Sept. 20th",1
New Master Netting:  Louis Dreyfus,1
YI - Union Carbide,1
lunch,1
INTERVIEWING AND UPDATING YOUR RESUME TONIGHT,1
liability Var Paper -- latest draft,1
Mtg w/Edie Leschber regarding reporting activities,1
MEC,1
MAPP implementation of NERC automated generation to load,1
"ollow-up to Cindy Olson's Voice Mail Message Regarding Compaq's
 Involvement as a Potential Service Provider to Enron's EnHome Computer
 Employee Benefit Initiative",1
"Undeliverable: DELIVERY FAILURE: User Kristen.Lemkau
 (Kristen.Lemkau@chase.com) not listedin public Name & Address Book",1
Clark G. Thompson Jr.,1
Your Hallmark order confirmation - WEB13665566,1
1/2 way through,1
"OpinionJournal - On the Editorial Page - December 24, 2001",1
Senate Hearing,1
BP and WAPA ETA,1
HR Team Leaders Mtg.,1
vised Summary of Q1 Negotiated Rate Deals,1
Josh Chapa,1
"Enron / HPL Actuals for December 4, 2000",1
daily ngas & crude charts 1/19,1
Thanksgiving thoughts forwarded from a friend,1
New low price for Visor Deluxe--just in time for the holidays,1
E: P+ pricing/hedging,1
E: FW: PG&E Energy Trading Entities,1
Changing Marketing Rep in System,1
E: Break,1
NGX/Canadian Enerdata,1
Undeliverable: FW: My Baby's Page,1
Keyspan,1
SPS Grandfathered agreement on Blackwater tie.,1
Digital Certificate for Frontera,1
New Phys Gas Locations,1
wd: in-depth answers to an age old question,1
Power Point Presentation,1
E: Curve Access,1
Transportation & Storage Contracts,1
Calfifornia Crisis Presentation,1
UBS SAP Login,1
Updated: 2002 Budgeting Strategy for Gas Logistics,1
L1 Visa Documents,1
"Structural Risk and Lack of Liquidity Grow in Influence in Regional
 Gas Markets - CERA Private Report",1
Start Date: 1/10/02; HourAhead hour: 19;,1
Lakeland ANR Language,1
roster,1
CONTRACT ASSIGNMENT,1
Emergency Electricity Authority Memo,1
oseville Merchant Power/CA,1
Bryan Reinecke,1
"Enron / HPL Actuals for January 2, 2001",1
ating Agency Material Meeting Last Friday,1
E: ITINERARY FOR AMARILLO REGION,1
GBC - Strawman Charter,1
New Full-Time Associate End of Orientation Dinnerr,1
Message from SAP Training Team,1
The April NWPP meeting in Reno,1
AMEX Gift Certificate,1
Budget Spreadsheet,1
ECI and Employment contract payments,1
Contract Assignment,1
E: Enron Contacts for Sandhill,1
Merrill Lynch Offer - Termination of Midwest Peaking Trade,1
in a Panasonic Mini DVD Home Theater System,1
URGENT Conference Call Today,1
"GlobalCashExchange can establish Enron with corporate CFOs and
 treasurers worldwide",1
Sonat Park & Loans and Sale to Sonat,1
Bullets,1
"serve your FREE 7-piece Cutlery Set, Now...",1
"ETS Finance, Accounting, Administration",1
ECC/ENA & Content,1
Answers,1
Nick Bambos,1
vised EEI Cover Sheet (2),1
EMAZING Internet Tip of the Day - Don't Forget to WAV!,1
Commissioner.COM E-Reports for Big E '01 12/19/01,1
w: Aberdeen and Welcome,1
Questar I/C Agreement,1
PG&E Corp. Receives $1 Billion To Partially Pay Off Debts,1
Commissioner.COM E-Reports for Big E 10/25/01,1
wd: FW: Baptism From A Child's Point of View!,1
UNCF Collections,1
[LETTER TO AI,1
Citizens Flagstaff Interconnect,1
Cinergy Closing,1
E: Price change,1
"Enron / HPL Actuals for August 30,, 2000",1
All Tests Were Successfully Executed,1
Affiliate Master Natural Gas Contract,1
Azurix,1
Tanya vacation,1
[2]: FW: Rejected Crayons,1
EIM Organization Change,1
Additional Information:  Access Request (DJFR-4NGPA6),1
Let's go to the cirque,1
ARTO/MISO Order Approving Settlement,1
"*****Information required by FERC, Docket No. EL00-95-027, et	al.",1
Levelized Sun Devil Rates,1
As Requested: Info on Fax machines,1
Martin Jermakyan,1
Source presents Lexis-Nexis Training Session - Company Research,1
st Gas meeting,1
"Save %50 on credit debt, 100% legal!!!                PGUFAKLU",1
vette on autoforum,1
wd: FERC To Discuss Possible Changes To West Pwr Price Caps,1
TW Current rate matrix,1
Energy Market Report - 01/17/02,1
Latest Press Release,1
"Sorry, one more thing ...",1
Algon Billing Issues,1
Great News! Student tickets extension for SF Symphony,1
"CAISO Notice: Message to Market Participants and Scheduling Coord
	inators - historic outage information",1
oss Mesquita's PRC,1
CA Template,1
8 turbines from ena inventory to south america,1
"E: Conference Call with PG&E to Discuss the Gas Portion of Its
 Proposed Plan of Reorganization that It Will File w/FERC Toward End of
 November",1
Today's Events,1
Holiday Terms for NEXT DAY Strip (N.A. Natural Gas),1
E: IT Activity,1
Start Date: 1/9/02; HourAhead hour: 21;,1
PIRA's Daily Demand Forecast 04/20/01,1
DSL - Issues,1
Mitch and Carl Status,1
Anglers,1
"wd: The New York Times - Governor Pledges to Save California From
 Power Crisis",1
Minutes from April 2 Energy Committee Meeting,1
E: USENE Recent Stock News Investing - MSN Money,1
Quotes 0102.xls,1
E: ECTRIC Board Minutes,1
Vail 2002- Annual Ski Trip,1
New Posted Videos on Council on Foreign Relations Members' Website,1
Time sheet approval,1
Yesterday's power outage,1
CAISO Energy - Brokers  (2),1
AES Hits Brick Wall in Venezuelan Acquisition,1
Diamond Newsletter,1
!!!!!!!!!!!GONE.SCR VIRUS Warning!!!!!!!!!!!11,1
<<Concur Expense Document>> - Sager - Misc. Cell / Trip,1
Inside FERC monthly survey reminder,1
State-by-state forecast for summer,1
Next Wave of Energy Trading,1
OFO Forum: Notes From 8 29/2000 Forum,1
"Agenda for 6/18/01 CA Energy Working Group Meeting @ 4:00 PM EDT;
 3:00 PM (CDT)",1
"Dissent from Commissioners Bilas and Duque Opposing Suspension
 of DA",1
E: Redeployment,1
"E: Update on California PUC Hearing--DA Suspension Implementation;
 Exit Fees; PX Credit, etc.--11.07.01",1
ort Pierce Deal Bench Meeting,1
Enron Corp. Guaranty,1
E: trade limits,1
Open Access in the USA - A visit,1
Start Date: 1/31/02; HourAhead hour: 11;,1
lores,1
Start Date: 4/10/01; HourAhead hour: 6;  <CODESITE>,1
Enron in Action 06.18..01,1
DISCOUNT ON FINANCIAL REPORTING CONFERENCE,1
"Member Mixer, Thursday, May 17",1
November Data for 11/19/01,1
Kern River Announces Expansion,1
CA Gas Infrastructure Meeting,1
vacation plans,1
ECI Payments,1
Chef Service for a Family,1
California Update: Duke Energy Proposes Settlement Deal,1
October Settlement Billing Review Request,1
Interview Thanks...,1
San Juan Team Advisor,1
Kennison,1
Admin Issues,1
E: Meeting time.,1
agon Crash,1
hat's Going On,1
trading simulation game,1
SIAM workshop followup,1
deral Judge Awards 'Lead Counsel' Position by Bid,1
Valid Entergy E-Tag 1.7 Source Sink Registration,1
Olympic Torch Private Reception - tonight,1
E: NDAs,1
Clean Sweep today,1
A&A Training Meeting,1
"National Governor's Association - Springtime in Washington
 Reception",1
The Center for American and International Law,1
ECC Legal Status Report,1
Start Date: 10/12/01; HourAhead hour: 17;  <CODESITE>,1
CLUB NIGHT! Thursday Sept 6: 5-8:00 PM,1
Texas DG,1
Genesys or now the Liberty Project,1
Lawsuit Filed In San Diego Vs Enron For Power Mkt Abuses,1
inal ERCOT Physical Hourly Firm LD Definition,1
Natural gas quote for Louiisiana-Pacific (L-P),1
"Energy Services Coaltion-Visit To London, Friday, December1",1
TEXACO/HAVOLINE GRAND PRIX,1
sizes for adopted child,1
ERV Notification:  (Late Export Graph - 11/15/2001),1
nothing new,1
EnerVest - S#27239,1
an invitation,1
E: Bill Rome-- PRIVILEGED AND CONFIDENTIAL,1
Nutcracker Market/Saturday,1
vised Non-Disclosure Agreement,1
Enron conversations,1
"June 26 -- BNA, Inc. Daily Labor Report",1
Start Date: 4/28/01; HourAhead hour: 1;  <CODESITE>,1
vised Sun Devil term sheet,1
Spring 2002 course information,1
Clickpaper Approvals _ 03-05a-01 _ GCP Response,1
"Sally's Itinerary January 14-19, 2001",1
Ghetto Xmas Song,1
SCS OPENING CRUDE STRADDLES 10-17,1
hy I Fired My Secretary,1
"El Paso Merchant Energy, L.P. - Question#2",1
That Joyous Time of Year,1
Jacob feedback,1
A&A Committee for Europe,1
To Keith,1
"HPL Noms for February 15, 2000",1
Kaminsky Column,1
Legal Analysis on AB 1890,1
E: Vacation Information to be Updated,1
E: DVC Letter,1
Book list -  REVISED,1
Tripp Scott Proposed Terms of Engagement,1
Still working on it but here's where we are,1
Sun Devil levelized accounting and FASB,1
Employment Agreement Amendments,1
AOL Instant Messenger,1
Directions to my house,1
"Accessing HR Global Information System and updating yor
 personal data",1
"The Center -- Board Meeting Agenda, materials",1
org assignments,1
House Warming - BYOB,1
E: Off-Peak,1
Thank you for your referral,1
isk Systems Overview,1
Special Olympics - Need's Your Help,1
E: Avaya mtgs,1
Latest News,1
Draft Resolution,1
Active Financial Deals,1
Consequential Damages in Mississippi,1
orkshop Invitation - E-Business and Energy,1
TXU Fuels / SDS Nomination for February 2001,1
chicago deals 2,1
Trent VisuPro data,1
Trades for tomorrow,1
Counterparty Value,1
E: TAS Refund update,1
Trip to Stamford,1
"EU household & industrial consumers benefit from lower electricty
 prices",1
CAISO Notice: SCE's Letter Notification and ISO Response,1
juniper ownership,1
"Caselaw, Cheese and Syrup...",1
UC/CSU Conference Call - 5/14/01,1
Phase V exhibits,1
Got a Favorite Movie? Copy it to DVD For FREE,1
Price Reservations for 20 April RTM and 21 April DAM,1
Book Req #786,1
S&P and Nasdaq Day Trading Systems,1
You still there?,1
uters Story on E-Exchange,1
Top Ten List,1
Interesting Idea for Enron?,1
2001 Law Conference,1
"EOTT Energy Partners, L.P. - Form 10-Q/A",1
rontera position,1
Deutsche Bank AG/Bankers Trust Company,1
ENE Committee and Board Meeting Schedule - 2001,1
[JGSADJ] Mileage Rates,1
"The SmartMoney.com Week On The Street - November 16, 2001",1
E: Astros Game,1
THOUGHTS,1
Start Date: 10/25/01; HourAhead hour: 8;  <CODESITE>,1
Updated Q&As for Enron Employees,1
consolidated Global Standards 12_1`2,1
Pacer PL,1
CC treatment of mixed-use facilities,1
Central Customers - Priotity.xls,1
Bozeman,1
"Congratulations, etc...................",1
michael and other stuff,1
gistration Cancellation Notification,1
Matt Smith,1
Dallas,1
E: Yorkville Annexation Agreement/Fehr option,1
lcome to The Hotwire - travel deals and news,1
name of Cogentrix party,1
printer,1
Draft Memorandum to Members,1
actions Baden-Baden Reporter: Day 1 & 2 now online,1
Paint ball,1
Meeting with Mary Cook,1
E: This weekend,1
E: Nov 01 -Oct 02 Spread and Price Data,1
ichard Clonch,1
EOL Credit Responses 12/12/00,1
good luck and Houston,1
"Credit & Capacity Request for New FT # 27745 Western Gas Resources,
 Inc.",1
TGIF Marketplace Meditation -- Coming Out of Babylon,1
Mandatory Harassment Avoidance Training,1
E: New Mexico Power Plant Project,1
September P&L,1
"Summary of NPC Meeting, Washington, D.C.",1
Complete & Print Your Tax Return - for FREE!,1
Tranny Purchase from Snohomish on 11/29,1
Out of Office AutoReply: FYI,1
Project Granite - Status of DOJ Investigation,1
Start Date: 3/6/01; HourAhead hour: 22;  <CODESITE>,1
Dow trspt.,1
Marek's resume,1
Get a Home Equity Loan! Consolidate Loans! Free Application!,1
E: Pre BP Meeting,1
Spiritual Gifts Discovery Tool,1
Dad's Birthday,1
Canadian Curves,1
ACCESS Trades 11/03/00,1
Michael,1
Temperature Data On My Property on Roseman Creek Rd.,1
w: RE: NNG & TW Direct Cash Flow Estimate (11/27 -11/30),1
"New, Improved Consent to Assignment and Assignment Sideletter Lan
 guage",1
Balance of February,1
E: Confidentiality Agreement - Enron,1
ALS Charity - It's Time to Collect,1
E: Board Liquidity Slides,1
Janice Moore Waiver Letter,1
Treasury Dept memo,1
